,disposition_of_energy,energy_losses,internal_use_energy,megawatt_hours_sold_sales_to_ultimate_consumers,utility_id_ferc1,report_year,load_dispatching,power_production_expenses_hydraulic_power,power_production_expenses_nuclear_power,power_production_expenses_other_power,power_production_expenses_steam_power,administrative_and_general_expenses,administrative_and_general_operation_expense,administrative_and_general_salaries,distribution_expenses,distribution_maintenance_expense_electric,maintenance_of_line_transformers,maintenance_of_meters,maintenance_of_miscellaneous_distribution_plant,maintenance_of_overhead_lines,maintenance_of_station_equipment,maintenance_of_structures_distribution_expense,maintenance_of_underground_lines,maintenance_supervision_and_engineering,distribution_operation_expenses_electric,transmission_expenses,regional_market_expenses,sales_expenses,administrative_and_general_expenses,customer_account_expenses,customer_service_and_information_expenses,transmission_maintenance_expense_electric,transmission_operation_expense,underground_line_expenses,overhead_line_expenses,overhead_line_expense,purchased_power,power_production_expenses,transmission_line_length_miles,transmission_line_and_structures_length_miles,num_transmission_circuits,capex_land,capex_other,capex_total,opex_operations,opex_maintenance,opex_rents,opex_total,avg_customers_per_month,sales_mwh,sales_for_resale,residential_sales,sales_to_ultimate_consumers,sales_to_railroads_and_railways,public_street_and_highway_lighting,other_sales_to_public_authorities,miscellaneous_service_revenues,small_or_commercial,electric_operating_revenues,other_electric_revenue,other_operating_revenues,large_or_industrial,forfeited_discounts,sales_of_electricity,revenues_from_transmission_of_electricity_of_others
1877,25465982.0,1360367.0,21841.0,19218601.0,210,2008,603830.0,384900.0,,49848954.0,549087893.0,75563082.0,67147496.0,16142090.0,43245658.0,24629267.0,79117.0,,-5118.0,22896107.0,959759.0,685.0,630133.0,7745.0,18616391.0,19900074.0,38293.0,58162.0,75563082.0,22471516.0,4918133.0,4732592.0,15167482.0,72556.0,4122244.0,424984.0,221176768.0,823072341.0,8079.48,0.0,22.0,45607400.0,592888228.0,638495628.0,849968.0,6287920.0,199000.0,7336888.0,2145764.0,76874404.0,188961037.0,462085548.0,1205792827.0,,10014050.0,98034213.0,1358829.0,316402846.0,1404042053.0,-3132301.0,9288189.0,319256170.0,,1394753864.0,8888020.0
1878,22163674.0,1218655.0,24695.0,18412507.0,210,2009,732823.0,781602.0,,21001788.0,510466652.0,87063514.0,77609719.0,17889542.0,48464812.0,29394667.0,163309.0,,1890125.0,26088493.0,627174.0,,525538.0,75226.0,19070145.0,18257552.0,1638767.0,60278.0,87063514.0,25311621.0,14342965.0,6667285.0,11590267.0,72193.0,3661640.0,382898.0,198813399.0,733692226.0,8079.48,0.0,22.0,46315076.0,623446182.0,669761258.0,765796.0,9910820.0,302540.0,10979156.0,2703090.0,91955317.0,110853470.0,480270452.0,1227406426.0,,10185756.0,100120024.0,1416641.0,320837831.0,1352935275.0,-141872.0,15144610.0,315992363.0,5730043.0,1338259896.0,6801688.0
1879,23959683.0,1554461.0,23252.0,19935909.0,210,2010,793223.0,588267.0,,45878183.0,558692801.0,97167753.0,85317649.0,20342719.0,45973179.0,26301537.0,84192.0,,-130430.0,24778802.0,794447.0,,651909.0,122617.0,19671642.0,26631099.0,1883682.0,42130.0,97167753.0,29194525.0,12281480.0,6827856.0,19803243.0,275541.0,3134659.0,403446.0,174621937.0,781961878.0,8152.66,0.0,22.0,46619336.0,778697050.0,825316386.0,806892.0,10089532.0,277194.0,11173618.0,2721425.0,99526933.0,117277200.0,545709127.0,1371142679.0,,10907521.0,109603458.0,2309143.0,342592061.0,1511709712.0,1364815.0,23922217.0,362330512.0,10084782.0,1488419879.0,9173423.0
1880,23535811.0,1132091.0,22015.0,19256438.0,210,2011,693609.0,492216.0,,36109564.0,611799387.0,104051099.0,91073463.0,21604416.0,46345027.0,26467320.0,127331.0,,-1103830.0,26227833.0,666810.0,,479392.0,69784.0,19877707.0,27713579.0,1412238.0,33461.0,104051099.0,28235765.0,13800303.0,7294934.0,20418645.0,265333.0,3418007.0,466728.0,109114948.0,760015790.0,8156.780000000001,0.0,22.0,46612400.0,814312358.0,860924758.0,933456.0,9472678.0,194676.0,10600810.0,2704195.0,96489074.0,140153792.0,525604627.0,1380638257.0,,11147170.0,115557143.0,2470663.0,346999690.0,1547516986.0,368937.0,26724937.0,381329627.0,7669710.0,1520792049.0,14359084.0
1881,22670462.0,1332471.0,20588.0,19069476.0,210,2012,928597.0,329957.0,,42565772.0,604491426.0,99313930.0,85446232.0,22994038.0,56037998.0,34731300.0,210050.0,,92204.0,32888068.0,887910.0,,547732.0,105336.0,21306698.0,29453785.0,1343428.0,1823.0,99313930.0,28302616.0,14622223.0,7767169.0,21686616.0,218685.0,3771523.0,538526.0,105046895.0,754519966.0,8158.12,0.0,22.0,54597626.0,815162838.0,869760464.0,1077052.0,10368192.0,292548.0,11737792.0,2692305.0,95337973.0,113593469.0,523091322.0,1379454639.0,,10252532.0,117194322.0,1852649.0,347449324.0,1523825929.0,191933.0,30777821.0,381467139.0,7168971.0,1493048108.0,18598299.0
1882,23082295.0,1429756.0,22493.0,19389816.0,210,2013,996486.0,456448.0,,32799915.0,628583457.0,114671143.0,108746809.0,28120718.0,55236995.0,34528024.0,93656.0,,53913.0,32904334.0,921674.0,,526617.0,27790.0,20708971.0,27635863.0,-160278.0,41970.0,114671143.0,26948824.0,19562881.0,8180252.0,19455611.0,12895.0,4481497.0,700333.0,79098106.0,742757847.0,8158.379999999999,0.0,22.0,58200230.0,855029524.0,913229754.0,1400666.0,10539716.0,383152.0,12323534.0,2704410.0,96895683.0,121032373.0,591313426.0,1487723181.0,,10769517.0,119852921.0,2222383.0,364914813.0,1634793983.0,214535.0,26038429.0,400872504.0,3571609.0,1608755554.0,16110081.0
1883,23399241.0,1389240.0,23090.0,19724648.0,210,2014,835866.0,613477.0,,82273240.0,635875091.0,103093822.0,100636838.0,33903395.0,59482265.0,35438409.0,112250.0,,571699.0,32899959.0,1153139.0,,584424.0,116607.0,24043856.0,30268898.0,-176057.0,94091.0,103093822.0,33323354.0,18364505.0,9426423.0,20842475.0,,7378286.0,872862.0,108042627.0,828543516.0,8158.6,0.0,22.0,58783374.0,896248368.0,955031742.0,1745724.0,12499180.0,196754.0,14441658.0,2711135.0,98638386.0,126825129.0,631062022.0,1585026306.0,,11417588.0,127593749.0,2178769.0,381624816.0,1737199654.0,687191.0,28048826.0,433328131.0,3898511.0,1711851435.0,17580812.0
1884,23169473.0,1338766.0,20523.0,19046395.0,210,2015,527155.0,1057327.0,,115910420.0,587975915.0,120848660.0,118390791.0,36079107.0,55624059.0,33698425.0,92466.0,,125239.0,31913312.0,979896.0,,436207.0,150869.0,21925634.0,31782982.0,-308163.0,307100.0,120848660.0,31121050.0,18532443.0,9343976.0,22439006.0,880.0,5497286.0,711836.0,52003009.0,758982259.0,8156.2,0.0,22.0,58783374.0,968031442.0,1026814816.0,1423672.0,12250990.0,304474.0,13979136.0,2721535.0,95399318.0,143406275.0,611903176.0,1561425504.0,,11659583.0,128411369.0,2123872.0,379981601.0,1729060333.0,261073.0,28068686.0,429469775.0,4012449.0,1704831779.0,17876191.0
1885,22754425.0,1294152.0,22257.0,18881364.0,210,2016,461444.0,391951.0,,138892839.0,514935267.0,110091062.0,109017169.0,34793230.0,56764548.0,33419944.0,97356.0,,397957.0,31266342.0,1154455.0,,486391.0,17443.0,23344604.0,31553969.0,-337277.0,817344.0,110091062.0,31630339.0,22509182.0,8237711.0,23316258.0,,5753589.0,606327.0,39174611.0,695350396.0,8136.92,0.0,22.0,58985062.0,1055498620.0,1114483682.0,1212654.0,11918498.0,297802.0,13428954.0,2735345.0,94215831.0,134026710.0,633811482.0,1585593019.0,,12980249.0,131374630.0,2162364.0,391730928.0,1749336099.0,308734.0,29716370.0,415695730.0,3920889.0,1719619729.0,20048998.0
1886,21770685.0,1255964.0,16872.0,18228738.0,210,2017,457295.0,336004.0,,125973597.0,503643864.0,109507166.0,107980333.0,35252106.0,56162341.0,31618954.0,142954.0,,338013.0,29614376.0,1079285.0,,377308.0,67018.0,24543387.0,34597625.0,-159769.0,791507.0,109507166.0,32654059.0,22093012.0,10719137.0,23878488.0,,6246106.0,627190.0,45705642.0,677568545.0,8132.82,0.0,22.0,58984592.0,1149448222.0,1208432814.0,1254380.0,17595734.0,293992.0,19144106.0,2753180.0,91053019.0,124898398.0,622194583.0,1583701437.0,,13144391.0,131177842.0,2262170.0,400741032.0,1744333079.0,251590.0,35733244.0,416443589.0,3864385.0,1708599835.0,22143690.0
1887,22963086.0,1356230.0,19098.0,19124695.0,210,2018,409376.0,454078.0,,154307854.0,503042784.0,110181386.0,108551253.0,35045518.0,61207830.0,34631058.0,152392.0,,384692.0,32328267.0,1324752.0,,416218.0,24737.0,26576772.0,41849964.0,6047.0,985525.0,110181386.0,34750506.0,16791288.0,14288613.0,27561351.0,,6908833.0,868590.0,44517728.0,704415924.0,8133.68,0.0,22.0,59029004.0,1265892746.0,1324921750.0,1737180.0,24609246.0,332816.0,26679242.0,2764615.0,95773372.0,127653883.0,651539015.0,1588577179.0,,12470660.0,130264650.0,2356466.0,406728380.0,1759605385.0,402311.0,43374323.0,387574474.0,4220470.0,1716231062.0,25612309.0
1888,21123706.0,1286724.0,23595.0,18558732.0,210,2019,381642.0,617791.0,,137239764.0,438543738.0,108875943.0,106736341.0,35837373.0,63846917.0,34681470.0,73929.0,,423571.0,31601128.0,2146875.0,,426817.0,9007.0,29165447.0,49092389.0,3176.0,1456386.0,108875943.0,36252127.0,11486970.0,13153877.0,35938512.0,1544118.0,6105689.0,781730.0,43262874.0,621565106.0,8123.42,0.0,22.0,59029004.0,1431226834.0,1490255838.0,1563460.0,21839654.0,528872.0,23931986.0,2780645.0,92850758.0,60167160.0,657183974.0,1635526799.0,,11866826.0,138341525.0,2103305.0,443870883.0,1739801102.0,418367.0,44107143.0,384263591.0,4153152.0,1695693959.0,25183669.0
1889,20021678.0,1105794.0,24186.0,17465718.0,210,2020,447091.0,430091.0,,104934813.0,432170202.0,105965809.0,104236577.0,33281716.0,61132423.0,31791771.0,6051.0,,375527.0,29520742.0,1517872.0,,358461.0,13118.0,29340652.0,49246497.0,1938.0,1062796.0,105965809.0,38750609.0,10605395.0,12040994.0,37205503.0,1643448.0,6722511.0,873579.0,36280962.0,576493500.0,8118.200000000001,0.0,22.0,59029004.0,1697326406.0,1756355410.0,1747158.0,19664260.0,332370.0,21743788.0,2804610.0,87249138.0,45377849.0,671608261.0,1608169796.0,,9762686.0,133083912.0,574228.0,427335400.0,1690963437.0,428465.0,37415792.0,366379537.0,1115553.0,1653547645.0,22932181.0
1890,21012932.0,1172464.0,26587.0,18139175.0,210,2021,356403.0,553032.0,,152962578.0,456178185.0,103770470.0,101774957.0,32664676.0,66714676.0,35156991.0,26984.0,,799571.0,32139354.0,1640589.0,,437444.0,113049.0,31557685.0,55127256.0,9687.0,1892657.0,103770470.0,41567259.0,11078302.0,16263994.0,38863262.0,1516010.0,6979280.0,880650.0,40034915.0,652533598.0,4055.92,0.0,11.0,29949182.0,939219013.0,969168195.0,880650.0,14010960.0,331636.0,15223246.0,2825765.0,91233879.0,61089075.0,704813934.0,1723647898.0,,8495995.0,146549001.0,1191252.0,456629768.0,1826528119.0,1107139.0,41791146.0,407159200.0,3623606.0,1784736973.0,27583673.0
1891,15409795.0,1171025.0,15995.0,13257931.0,211,1994,,,,3051464.0,264134436.0,49836006.0,47996595.0,17602792.0,37812932.0,26398246.0,611337.0,98398.0,134164.0,15259355.0,5791056.0,9343.0,1970799.0,2531306.0,11414686.0,7533091.0,,,49836006.0,17535745.0,8444962.0,5946841.0,1586250.0,531126.0,370954.0,177933.0,21354100.0,290104410.0,50552.93,5500.41,1712.0,499198407.0,2237997603.0,2737196010.0,8161369.0,44047074.0,519154.0,52727597.0,5509617.0,507486248.0,24273205.0,390531265.0,912749519.0,342871.0,3928944.0,71115339.0,335049.0,218045900.0,950092866.0,4610072.0,13070142.0,228545949.0,3027497.0,937022724.0,
1892,17824182.0,991199.0,16148.0,14077571.0,211,1995,,,,2256121.0,276641459.0,78344098.0,75898032.0,11840494.0,32361803.0,19627202.0,635659.0,76122.0,133348.0,14055396.0,768605.0,48.0,1730824.0,2212524.0,12734601.0,7880837.0,,,78344098.0,22561949.0,8370745.0,5561943.0,2318894.0,506796.0,297338.0,114625.0,42539856.0,322851533.0,4239.66,448.4,420.0,48350246.0,241380030.0,289730276.0,1111256.0,4072466.0,60638.0,5244360.0,1416921.0,56280783.0,57799350.0,422153350.0,962533767.0,328000.0,3938218.0,73958619.0,318475.0,237798860.0,1034280126.0,5715935.0,13947009.0,224135114.0,2667900.0,1020333117.0,
1893,17262784.0,924488.0,21782.0,14265788.0,211,1996,,,,1486457.0,271296924.0,99714841.0,97562013.0,21574671.0,29562055.0,17809046.0,420125.0,82007.0,111160.0,12661078.0,1135571.0,877.0,1379196.0,2027473.0,11753009.0,4010747.0,,,99714841.0,19697054.0,7899512.0,2105999.0,1904748.0,550978.0,277205.0,131341.0,23929770.0,298088012.0,4265.52,448.14,448.0,48350246.0,258555872.0,306906118.0,1731240.0,3181958.0,63916.0,4977114.0,1431870.0,43031354.0,43729812.0,422876306.0,960767753.0,357399.0,3909530.0,73873156.0,315456.0,236597995.0,1020796578.0,6057962.0,16299013.0,222940616.0,3044983.0,1004497565.0,
1894,17533728.0,904969.0,18805.0,14275551.0,211,1997,,,,3833153.0,253194429.0,90276970.0,88569419.0,9921902.0,27416843.0,19022700.0,321159.0,97577.0,123046.0,13741548.0,1212491.0,1897.0,1232451.0,2298706.0,8394143.0,3962409.0,,,90276970.0,21163843.0,8767968.0,2419479.0,1542930.0,596347.0,178295.0,112146.0,31581560.0,290801611.0,4290.5,449.24,448.0,53015114.0,269129072.0,322144186.0,1143906.0,4102114.0,79160.0,5325180.0,1445670.0,43061493.0,53598204.0,409857198.0,943992561.0,379954.0,3853891.0,69783970.0,455299.0,234206020.0,1014976341.0,6131546.0,17385576.0,225774834.0,3279895.0,997590765.0,
1895,18428811.0,929027.0,18384.0,14323633.0,211,1998,,,,6109528.0,268172748.0,81717462.0,79157085.0,10377814.0,32365586.0,22926050.0,431439.0,58196.0,117888.0,16832877.0,1650172.0,69.0,1235453.0,2600165.0,9439536.0,3997041.0,,,81717462.0,26484071.0,10351026.0,2429268.0,1567773.0,602851.0,184444.0,130535.0,43973059.0,320897685.0,4308.28,465.28,478.0,34245966.0,163004122.0,197250088.0,1166790.0,4102114.0,79160.0,5348064.0,1950156.0,57293789.0,86484932.0,419947882.0,967937880.0,321372.0,3937061.0,72427841.0,423971.0,242525554.0,1075554126.0,12343428.0,21131314.0,228685303.0,3470299.0,1054422812.0,
1896,18252940.0,1367321.0,18326.0,14296354.0,211,1999,,,,9499465.0,261934711.0,59772709.0,58024798.0,36666755.0,22677818.0,14803092.0,190058.0,421012.0,32361.0,9746369.0,1684337.0,80.0,913711.0,1815015.0,7874726.0,3330312.0,,,59772709.0,21566171.0,8055965.0,1912533.0,1417779.0,544491.0,168614.0,21541.0,52501547.0,326302479.0,4308.36,465.28,478.0,37502352.0,169546304.0,207048656.0,792616.0,2878750.0,38156.0,3709522.0,1968256.0,58219023.0,79008327.0,412807591.0,964382035.0,360578.0,4026373.0,69415276.0,1134587.0,235309430.0,1060604476.0,8673780.0,17214114.0,242409678.0,4015891.0,1043390362.0,
1897,18806408.0,1266884.0,16613.0,14577371.0,211,2000,,,,6308693.0,250456204.0,46895276.0,45559830.0,22906059.0,23561136.0,17568294.0,77284.0,912924.0,20321.0,11698312.0,1912355.0,,1402158.0,1544940.0,5992842.0,4009605.0,,,46895276.0,24434769.0,9569065.0,2319518.0,1690087.0,796179.0,190808.0,218322.0,84150228.0,343511924.0,4311.66,462.96,480.0,34110842.0,167309222.0,201420064.0,1155618.0,2894480.0,64912.0,4115010.0,1986428.0,58777505.0,112327592.0,422732986.0,983083108.0,484159.0,4054851.0,73999609.0,460573.0,245097142.0,1110098479.0,9220279.0,14687779.0,236669678.0,3671737.0,1095410700.0,
1898,19103885.0,1035850.0,13213.0,14464134.0,211,2001,,,,5113955.0,302136235.0,35663655.0,34511639.0,9678751.0,22184488.0,16585454.0,115558.0,825369.0,35445.0,9996115.0,2078612.0,,1367829.0,2189400.0,5599034.0,4145982.0,,,35663655.0,27758488.0,2206397.0,1944099.0,2201883.0,1013127.0,190447.0,120327.0,129024055.0,439359005.0,6457.44,808.89,798.0,51166263.0,307265250.0,358431513.0,566808.0,3584682.0,0.0,4151490.0,2002010.0,57856532.0,200154016.0,392385785.0,878228895.0,295299.0,3559105.0,68391990.0,1461838.0,229440449.0,1091104336.0,6219859.0,12721425.0,184156267.0,4140974.0,1078382911.0,
1899,20309251.0,1050512.0,12189.0,14888792.0,211,2002,,,,2857995.0,281261093.0,41094289.0,39938217.0,16724957.0,19510397.0,16110725.0,488743.0,914410.0,120250.0,10785185.0,1878360.0,,243533.0,1679354.0,3399672.0,3163228.0,,,41094289.0,26003959.0,527426.0,1272219.0,1891009.0,782331.0,130467.0,40380.0,106777464.0,393458666.0,6458.76,808.89,801.0,51166263.0,307555194.0,358721457.0,807003.0,2705163.0,264.0,3512430.0,2012630.0,59555168.0,153055431.0,383682896.0,813311600.0,199159.0,2962870.0,62449709.0,2090748.0,207954892.0,980208771.0,6283250.0,13841740.0,156062074.0,3885068.0,966367031.0,
1900,20380899.0,1023635.0,12658.0,14508923.0,211,2003,,,,828901.0,308004945.0,100123330.0,98882501.0,44802421.0,21494521.0,18549007.0,997186.0,1132798.0,260557.0,11507040.0,2388552.0,,130352.0,2131053.0,2945514.0,4257353.0,,,100123330.0,24024767.0,599944.0,2397717.0,1859636.0,960793.0,159976.0,926.0,92361365.0,403749080.0,6458.91,808.89,804.0,51166263.0,307870425.0,359036688.0,759417.0,6198484.0,600.0,6958501.0,2021304.0,58035692.0,242231948.0,366148621.0,735861826.0,277642.0,2878431.0,61010836.0,2209249.0,191880755.0,992627407.0,7285793.0,14533633.0,113665541.0,3841057.0,978093774.0,
1901,19515576.0,1038549.0,12317.0,14717192.0,211,2004,,,,625562.0,353503516.0,93802078.0,92641021.0,11240583.0,22413126.0,19842074.0,927510.0,1043215.0,142496.0,13145163.0,2370363.0,,192494.0,2012962.0,2571052.0,14971973.0,,,93802078.0,24667926.0,1016920.0,1923498.0,13048475.0,941490.0,95868.0,7010.0,105042543.0,465522253.0,6385.4400000000005,812.16,807.0,51166263.0,307887267.0,359053530.0,619563.0,4622973.0,36654.0,5279190.0,2031030.0,58868768.0,263705768.0,449411052.0,898045506.0,433640.0,4182410.0,76007288.0,801326.0,239951983.0,1192204461.0,24526716.0,30453187.0,128059133.0,3818278.0,1161751274.0,
1902,18947452.0,1028846.0,12296.0,15189864.0,211,2005,,,,1278634.0,420761782.0,64092307.0,62979284.0,14782224.0,25035190.0,22053216.0,331852.0,997825.0,146462.0,15207972.0,3337634.0,,282937.0,1746979.0,2981974.0,45810446.0,,,64092307.0,22157714.0,828971.0,2433538.0,43376908.0,988465.0,209948.0,9884.0,105025123.0,532120559.0,6385.68,812.16,807.0,51166260.0,306891588.0,358057848.0,959880.0,5850352.0,38799.0,6849031.0,2046380.0,60759454.0,280223784.0,478225715.0,934521418.0,493370.0,4084859.0,77299381.0,760384.0,247911921.0,1276888614.0,55960533.0,62143412.0,126506172.0,3680292.0,1214745202.0,
1903,19457342.0,1027613.0,12045.0,14767261.0,211,2006,,,,1738284.0,419550601.0,946507149.0,69824631.0,19885472.0,28102864.0,24742049.0,1008448.0,977621.0,278214.0,17874556.0,2429267.0,,386678.0,1786812.0,3360815.0,52835309.0,,,946507149.0,30353134.0,885380.0,2715422.0,50119887.0,781875.0,313248.0,17869.0,127314772.0,555811274.0,6386.4,812.16,810.0,51166257.0,308791335.0,359957592.0,1407975.0,7030848.0,7248.0,8446071.0,2055704.0,59069044.0,327074860.0,490514176.0,986918822.0,532195.0,4209202.0,83462264.0,849482.0,278081519.0,1385248805.0,2206724.0,71255123.0,130119466.0,3477499.0,1313993682.0,62917230.0
1904,19751661.0,1141195.0,12747.0,15234104.0,211,2007,,,,2855842.0,431161829.0,73758027.0,72585656.0,18620709.0,29176565.0,25393986.0,1389090.0,855940.0,73585.0,18468228.0,2820733.0,,207402.0,1578140.0,3782579.0,91433609.0,,,73758027.0,30510817.0,637975.0,3606618.0,87826991.0,817843.0,201815.0,6290.0,219643698.0,661329874.0,6399.6900000000005,812.16,810.0,92795301.0,503311644.0,596106945.0,1641378.0,8825998.0,13281.0,10480657.0,2057626.0,60936418.0,379869107.0,532956030.0,1043954339.0,484880.0,4366261.0,72333362.0,848985.0,301454621.0,1507576356.0,1834573.0,83752910.0,132359185.0,3572057.0,1423823446.0,73051539.0
1905,18158138.0,1039544.0,13371.0,14932108.0,211,2008,,,,2494132.0,475194625.0,53286559.0,51758326.0,20878662.0,29957086.0,26198281.0,1409882.0,866364.0,131608.0,17902780.0,3140021.0,,184307.0,2562594.0,3758805.0,113337371.0,,,53286559.0,29383896.0,466584.0,3368933.0,109968438.0,749432.0,507501.0,44687.0,270303783.0,754589143.0,6386.969999999999,812.16,810.0,92396463.0,1042444494.0,1134840957.0,1581960.0,8166325.0,6069.0,9754354.0,2059528.0,59728432.0,409955890.0,544561131.0,1066232388.0,447654.0,4407151.0,74049980.0,870574.0,308934000.0,1656571948.0,84301005.0,180383670.0,133832472.0,3497718.0,1476188278.0,90534301.0
1906,17920317.0,1318733.0,11725.0,13536425.0,211,2009,,,,1938391.0,522440850.0,66401159.0,64943073.0,13265002.0,30542437.0,25245876.0,840947.0,974460.0,144458.0,16856727.0,3660569.0,,202812.0,2565287.0,5296561.0,94507003.0,,,66401159.0,39587684.0,5807762.0,3577369.0,90929634.0,725792.0,344629.0,-6314.0,182893711.0,713268379.0,6388.29,812.16,807.0,83333307.0,520289283.0,603622590.0,1665180.0,8930769.0,2928.0,10598877.0,2058280.0,54145694.0,314185693.0,560223249.0,1158270768.0,374354.0,4546813.0,77827597.0,1173054.0,329005868.0,1606888704.0,56848817.0,134432243.0,186292887.0,3529460.0,1472456461.0,71620682.0
1907,17369812.0,274427.0,12249.0,14277069.0,211,2010,,,,3418084.0,521537455.0,89600849.0,88208167.0,28895740.0,32391892.0,27903152.0,677014.0,581888.0,132882.0,20629465.0,3413477.0,,64762.0,2395588.0,4488740.0,105242115.0,,,89600849.0,43203505.0,10821344.0,3590492.0,101651623.0,803019.0,379643.0,21013.0,288704952.0,818746991.0,6388.65,812.16,807.0,92386236.0,527783772.0,620170008.0,1803711.0,9106910.0,4149.0,10914770.0,2056980.0,57108280.0,533899790.0,687891120.0,1174725210.0,212055.0,5588047.0,58439593.0,934192.0,304077819.0,1790968423.0,5747363.0,82343423.0,118516576.0,4017445.0,1708625000.0,71176555.0
1908,16360487.0,747790.0,13372.0,13159284.0,211,2011,,,,4663300.0,518206565.0,91283970.0,89907256.0,44905364.0,41415438.0,35451920.0,158581.0,436433.0,109400.0,29479512.0,3292760.0,,114606.0,1860324.0,5963518.0,107326955.0,,25298.0,91283970.0,57415005.0,10343432.0,3826906.0,103500049.0,809809.0,654585.0,7892.0,304503773.0,833336617.0,6426.63,822.75,807.0,92500140.0,531757545.0,624257685.0,2256933.0,9817180.0,2472.0,12076585.0,2054104.0,52637140.0,606825581.0,689204553.0,1043322876.0,108131.0,5552551.0,53599939.0,1017136.0,219347009.0,1741894070.0,19378285.0,91745613.0,75510693.0,4519305.0,1650148457.0,65634948.0
1909,16250349.0,599083.0,12908.0,5849714.0,211,2012,,,,4151441.0,490892545.0,83254215.0,81682624.0,22804589.0,30487006.0,25228434.0,115515.0,145106.0,88858.0,19529157.0,3456592.0,,58540.0,1830422.0,5258572.0,90808188.0,,117.0,83254215.0,76798761.0,19047955.0,3500683.0,87307505.0,751518.0,591446.0,13488.0,233319970.0,734440847.0,6426.93,822.75,807.0,83429205.0,538441224.0,621870429.0,2203548.0,9013973.0,3801.0,11221322.0,1625942.0,23398852.0,553199167.0,614732206.0,933970368.0,150421.0,4440300.0,56059397.0,862061.0,186840436.0,1566393484.0,-3776767.0,79223949.0,71747608.0,4074134.0,1487169535.0,76961367.0
1910,20175124.0,746537.0,12297.0,4524882.0,211,2013,,,,3001527.0,493592931.0,84975862.0,83348662.0,23140528.0,33217977.0,28006702.0,114270.0,100296.0,121649.0,21725653.0,3991314.0,,48338.0,1904958.0,5211275.0,104154805.0,,,84975862.0,72694648.0,19421377.0,1954226.0,102200579.0,688639.0,455695.0,7744.0,279603957.0,782341022.0,6425.04,822.75,807.0,83324334.0,545129781.0,628454115.0,1499580.0,4465173.0,2544.0,5967297.0,1295204.0,18099528.0,681754013.0,530847093.0,808130753.0,348500.0,1202473.0,52189529.0,936651.0,162067039.0,1576389369.0,15985716.0,86504603.0,61476119.0,3393314.0,1489884766.0,65207804.0
1911,19331190.0,687995.0,,4015531.0,211,2014,,,,2900148.0,451400496.0,71384935.0,69629894.0,10999732.0,37766676.0,32686377.0,218597.0,121426.0,133636.0,26136499.0,3787940.0,,53839.0,2234279.0,5080299.0,128326119.0,,,71384935.0,64225997.0,22864234.0,2981070.0,125345049.0,685635.0,431560.0,24330.0,489746256.0,949054289.0,6369.78,822.75,804.0,83664873.0,561168447.0,644833320.0,1511166.0,6588654.0,2583.0,8102403.0,1121896.0,16062124.0,835266309.0,524917824.0,868167572.0,462561.0,1103834.0,55754674.0,827562.0,195720217.0,1786398879.0,10314653.0,82964998.0,90208462.0,3126037.0,1703433881.0,67364383.0
1912,16910929.0,466048.0,11845.0,3905044.0,211,2015,,,,4256325.0,377847076.0,74867854.0,73134859.0,5990084.0,53049383.0,47815892.0,312955.0,186179.0,135179.0,40296399.0,4187508.0,,61792.0,2635262.0,5233491.0,91016303.0,,,74867854.0,44134702.0,28756457.0,3229950.0,87786353.0,971913.0,500484.0,13898.0,443018722.0,828548265.0,6371.19,824.04,810.0,83840997.0,586333845.0,670174842.0,1299687.0,9484119.0,2613.0,10786419.0,1110746.0,15620172.0,693043931.0,490851567.0,825553537.0,394538.0,1284213.0,58007558.0,822398.0,189376606.0,1584307159.0,6067386.0,65709691.0,85639055.0,3146361.0,1518597468.0,54716237.0
1913,16346975.0,177560.0,11286.0,3856016.0,211,2016,,,,8482126.0,369692741.0,78267289.0,76723014.0,3346131.0,36251200.0,30776275.0,314133.0,142865.0,130855.0,23087971.0,4413687.0,,110931.0,2575833.0,5474925.0,79454759.0,,,78267289.0,50236914.0,42788381.0,2597279.0,76857480.0,1143281.0,574126.0,183521.0,306522505.0,687323134.0,6374.19,824.04,810.0,83840997.0,598387509.0,682228506.0,1761000.0,7429848.0,0.0,9190848.0,1085294.0,15424068.0,501933648.0,466063312.0,777494366.0,354397.0,984185.0,57102903.0,808306.0,170387503.0,1346554101.0,14497650.0,67126087.0,82602066.0,3298728.0,1279428014.0,47094057.0
1914,12301204.0,53957.0,11121.0,3684426.0,211,2017,,,,6652524.0,235562720.0,89056353.0,87617934.0,8504417.0,34572914.0,29801204.0,283172.0,160255.0,209321.0,21625891.0,4463904.0,,168004.0,2890657.0,4771710.0,70510170.0,,,89056353.0,21637983.0,36071561.0,3198837.0,67311333.0,1176972.0,396855.0,33190.0,256337549.0,500685490.0,6343.44,824.04,807.0,83840997.0,602568918.0,686409915.0,1443198.0,8890086.0,0.0,10333284.0,1044842.0,14737704.0,359886887.0,409758517.0,678095977.0,280263.0,929369.0,49072058.0,806252.0,147149511.0,1100475917.0,8308116.0,62493053.0,70906259.0,2887496.0,1037982864.0,48190223.0
