,disposition_of_energy,energy_losses,internal_use_energy,megawatt_hours_sold_sales_to_ultimate_consumers,utility_id_ferc1,report_year,load_dispatching,administrative_and_general_expenses,administrative_and_general_operation_expense,administrative_and_general_salaries,distribution_expenses,distribution_maintenance_expense_electric,maintenance_of_line_transformers,maintenance_of_meters,maintenance_of_miscellaneous_distribution_plant,maintenance_of_overhead_lines,maintenance_of_station_equipment,maintenance_of_structures_distribution_expense,maintenance_of_underground_lines,maintenance_supervision_and_engineering,distribution_operation_expenses_electric,transmission_expenses,transmission_maintenance_expense_electric,transmission_operation_expense,underground_line_expenses,overhead_line_expenses,overhead_line_expense,transmission_line_length_miles,transmission_line_and_structures_length_miles,num_transmission_circuits,capex_land,capex_other,capex_total,opex_operations,opex_maintenance,opex_rents,opex_total,avg_customers_per_month,sales_mwh
5121,,,,,180,2000,16823.0,4876908.0,4810283.0,744870.0,24130.0,,,,,,,,,,24130.0,17725552.0,4859054.0,12866498.0,,,117.0,15085.92,2698.01,1764.0,6386333.0,1835782560.0,1842168893.0,669310.0,12919340.0,0.0,13588650.0,,
5122,,,,,180,2001,70321.0,9642632.0,9554327.0,901122.0,83213.0,548.0,,,,,548.0,,,,82665.0,59043650.0,221169.0,58822481.0,,,14952.0,15113.61,2698.0099999999998,1767.0,6870334.0,1853447263.0,1860317597.0,151185873.0,229407.0,0.0,151415280.0,,
5123,,,,,180,2002,14544.0,16912710.0,16889723.0,1681547.0,31289.0,419.0,,,413.0,6.0,,,,,30870.0,46505975.0,491821.0,46014154.0,,,571.0,15167.4,2686.25,1833.0,14965434.0,1906404764.0,1921370198.0,114318728.0,514193.0,0.0,114832921.0,,
5124,,,,,180,2003,756.0,21285632.0,21260868.0,-559683.0,32933.0,275.0,,,,42.0,,,,233.0,32658.0,47507773.0,4064569.0,43443204.0,,5556.0,171713.0,15169.470000000001,2686.34,1842.0,13394372.0,1926577568.0,1939971940.0,62277336.0,2973702.0,0.0,65251038.0,,
5125,,,,,180,2004,,16993155.0,16568393.0,96624.0,,,,,,,,,,,,44107273.0,17425854.0,26681419.0,,,320707.0,15169.470000000001,2686.34,1842.0,7969282.0,1934627654.0,1942596936.0,4733792.0,16887106.0,0.0,21620898.0,,
5126,,,,,180,2005,,12381088.0,12032259.0,21147.0,-10674.0,-10674.0,,,,,,,,-10674.0,,43999530.0,15513036.0,28486494.0,,,62270.0,15275.1,2686.34,1848.0,9094821.0,1993243005.0,2002337826.0,8459744.0,8975870.0,0.0,17435614.0,,
5127,,,,,180,2006,,10770792.0,10328260.0,-466184.0,,,,,,,,,,,,48703989.0,18903243.0,29800746.0,,,62845.0,15293.13,2689.7599999999998,1896.0,8982320.0,2044633243.0,2053615563.0,9445000.0,11766954.0,0.0,21211954.0,,
5128,,,,,180,2007,,13103622.0,12582090.0,108516.0,,,,,,,,,,,,52221323.0,22461193.0,29760130.0,,,52629.0,15293.13,2689.76,1896.0,7580961.0,2118642924.0,2126223885.0,9980528.0,19726786.0,0.0,29707314.0,,
5129,,,,,180,2008,,9876725.0,9358665.0,197898.0,-680.0,-680.0,,,,-680.0,,,,,,54066379.0,22992401.0,31073978.0,,,165958.0,15289.71,2699.87,1902.0,7611470.0,2150477074.0,2158088544.0,12666160.0,19122808.0,0.0,31788968.0,,
5130,,,,,180,2009,,11742073.0,11290068.0,6305.0,-24711.0,-24711.0,,-25734.0,,,,,,1023.0,,46629907.0,17687227.0,28942680.0,,,5060.0,15291.36,2699.99,1902.0,8291677.0,2164674547.0,2172966224.0,9297704.0,15539750.0,0.0,24837454.0,,
5131,,,,,180,2010,,11930898.0,11574190.0,17522.0,12055.0,2878.0,,,,,2878.0,,,,9177.0,46706292.0,18989063.0,27717229.0,,,5897.0,15299.25,2699.9900000000002,1896.0,8546944.0,2201434290.0,2209981234.0,9253120.0,16056068.0,0.0,25309188.0,,
5132,,,,,180,2011,,7011836.0,6570965.0,27729.0,,,,,,,,,,,,45977138.0,19357074.0,26620064.0,,,12449.0,15263.55,2699.9900000000002,1896.0,6984004.0,2225868976.0,2232852980.0,6515258.0,16702216.0,0.0,23217474.0,,
5133,,,,,180,2012,,7208375.0,6887768.0,19231.0,1478.0,1478.0,,,,1478.0,,,,,,48353319.0,21336524.0,27016795.0,,,-3474.0,15263.55,2699.9900000000002,1896.0,12845719.0,2336855543.0,2349701262.0,-6948.0,20340660.0,42797722.0,63131434.0,,
5134,,,,,180,2013,,4869095.0,3975844.0,297438.0,-1478.0,-1478.0,,,,-1478.0,,,,,,42697445.0,16683968.0,26013477.0,,,,15401.4,2699.99,1908.0,23593038.0,2612020395.0,2635613433.0,0.0,14180728.0,43009996.0,57190724.0,0.0,0.0
5135,,,,,180,2014,,8756170.0,7329364.0,113505.0,,,,,,,,,,,,44215476.0,17873982.0,26341494.0,,,,15500.52,200.67,1431.0,66727917.0,3657269769.0,3723997686.0,0.0,19260352.0,42983310.0,62243662.0,,
5136,,,,,180,2015,,9680055.0,7742849.0,-353938.0,,,,,,,,,,,,51336784.0,22006566.0,29330218.0,,,39051.0,16040.01,12.870000000000001,1302.0,80607288.0,4518832587.0,4599439875.0,78102.0,22607556.0,43036094.0,65721752.0,,
5137,,,,,180,2016,,11560311.0,7310132.0,5775.0,,,,,,,,,,,,67792021.0,34535508.0,33256513.0,,,1842683.0,16082.64,0.0,1203.0,76089165.0,4876918026.0,4953007191.0,3685366.0,47658456.0,43060670.0,94404492.0,,
5138,,,,,180,2017,,16902528.0,10485461.0,-25012.0,,,,,,,,,,,,87610846.0,50621879.0,36988967.0,,,2702238.0,15835.51,5105.9400000000005,1585.0,87629208.0,4822410490.0,4910039695.0,5404476.0,66538354.0,42980824.0,114923654.0,,
5139,,,,,180,2018,,25919087.0,19942951.0,,,,,,,,,,,,,90991731.0,51193401.0,39798330.0,,,3707671.0,11191.26,5142.45,1197.0,93930532.0,5334195764.0,5428126314.0,0.0,0.0,0.0,0.0,,
5140,,,,,180,2019,,48551696.0,39418626.0,,,,,,,,,,,,,100701652.0,56173033.0,44528619.0,,,2285349.0,15984.29,5184.09,1611.0,98247899.0,5723122599.0,5821370498.0,4570698.0,76216036.0,42518358.0,123305092.0,,
5141,,,,,180,2020,,35370693.0,25856197.0,,,,,,,,,,,,,109005588.0,59036323.0,49969265.0,,,3370231.0,18416.34,5115.84,1827.0,112589094.0,6858139440.0,6970728531.0,6740462.0,83655148.0,42691952.0,133087562.0,,
5142,,,,,180,2021,,8983215.0,-960055.0,12565009.0,,,,,,,,,,,,112563404.0,57918691.0,54644713.0,,,4049003.0,6163.54,1739.38,616.0,37849844.0,2365349104.0,2403198948.0,4049003.0,41714299.0,21380752.0,67144054.0,,
5143,,,,,181,2009,,10620.0,10620.0,10620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5144,,,,,181,2010,,10620.0,10620.0,10620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5145,,,,,181,2011,,3696.0,3696.0,3696.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5146,,,,,181,2012,,3946.0,3946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5147,,,,,181,2013,,3846.0,3846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5148,,,,,181,2014,,3846.0,3846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5149,,,,,181,2015,,3896.0,3896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
5150,,,,,181,2016,,3896.0,3896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5151,,,,,189,2018,,1482586.0,1484589.0,221857.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5152,,,,,192,2010,,202814.0,202814.0,98162.0,,,,,,,,,,,,18822.0,,18822.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5153,,,,,192,2011,,332712.0,332712.0,128693.0,,,,,,,,,,,,70021.0,,70021.0,,,,,,,,,,,,,,,
5154,,,,,192,2012,,552645.0,552645.0,244497.0,,,,,,,,,,,,123731.0,17189.0,106542.0,,,,34.62,0.0,4.0,227836.0,24356634.0,24584470.0,0.0,2700.0,0.0,2700.0,,
5155,,,,,192,2013,,479727.0,479727.0,395212.0,,,,,,,,,,,,503635.0,31346.0,472289.0,,,21.0,137.24,0.0,24.0,1660384.0,90263596.0,91923980.0,42.0,220.0,0.0,262.0,,
5156,,,,,192,2014,,1431285.0,1417153.0,806023.0,,,,,,,,,,,,887147.0,83912.0,803235.0,,,248.0,142.78,0.0,32.0,2338154.0,105650782.0,107988936.0,496.0,2482.0,0.0,2978.0,,
5157,,,,,192,2015,,2107363.0,2107363.0,1201212.0,,,,,,,,,,,,3697833.0,1562295.0,2135538.0,,,11082.0,215.96,0.0,30.0,9498036.0,227617434.0,237115470.0,22164.0,150718.0,0.0,172882.0,,
5158,,,,,192,2016,,3445881.0,3445881.0,1832328.0,,,,,,,,,,,,5090826.0,2011485.0,3079341.0,,,17455.0,358.62,0.0,66.0,31611388.0,623232184.0,654843572.0,34910.0,83414.0,0.0,118324.0,,
5159,,,,,192,2017,,4633831.0,4632447.0,2575914.0,,,,,,,,,,,,10786493.0,1927114.0,8859379.0,,,62247.0,663.04,10.0,110.0,49010284.0,1103393704.0,1152403988.0,124494.0,485646.0,0.0,610140.0,,
5160,,,,,192,2018,,7194485.0,7088106.0,3518978.0,,,,,,,,,,,,16550761.0,2824136.0,13726625.0,,,161354.0,867.32,6.0,152.0,57847880.0,1443724058.0,1501571938.0,322708.0,1177498.0,0.0,1500206.0,,
5161,,,,,192,2019,,5911266.0,5865398.0,4179654.0,,,,,,,,,,,,19882045.0,4077708.0,15804337.0,,,216209.0,1160.32,6.14,184.0,76028738.0,1948457384.0,2024486122.0,432418.0,972356.0,0.0,1404774.0,,
5162,,,,,192,2020,,9375821.0,9280317.0,5490831.0,,,,,,,,,,,,18025513.0,1780642.0,16244871.0,,,219054.0,1365.62,6.14,218.0,87866714.0,2406164128.0,2494030842.0,438108.0,1060902.0,0.0,1499010.0,,
5163,,,,,193,2010,,98204.0,98204.0,34885.0,,,,,,,,,,,,12345.0,,12345.0,,,,,,,,,,,,,,,
5164,,,,,193,2011,,197215.0,197215.0,85469.0,,,,,,,,,,,,64311.0,,64311.0,,,,,,,,,,,,,,,
5165,,,,,193,2012,,98919.0,98919.0,30855.0,,,,,,,,,,,,34899.0,,34899.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5166,,,,,193,2013,,95682.0,95682.0,36478.0,,,,,,,,,,,,18218.0,25.0,18193.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5167,,,,,193,2014,,169555.0,156211.0,69386.0,,,,,,,,,,,,15225.0,830.0,14395.0,,,,,,,,,,,,,,,
5168,,,,,193,2015,,280758.0,280758.0,126857.0,,,,,,,,,,,,112315.0,30580.0,81735.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5169,,,,,193,2016,,388567.0,388548.0,200209.0,,,,,,,,,,,,328895.0,62225.0,266670.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5170,,,,,193,2017,,427608.0,427530.0,219475.0,,,,,,,,,,,,857693.0,68480.0,789213.0,,,11020.0,,,,,,,,,,,,
5171,,,,,193,2018,,614746.0,614743.0,291895.0,,,,,,,,,,,,1104333.0,98569.0,1005764.0,,,5725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5172,,,,,193,2019,,455158.0,455136.0,314777.0,,,,,,,,,,,,1410113.0,119355.0,1290758.0,,,4596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5173,,,,,193,2020,,769900.0,769890.0,332958.0,,,,,,,,,,,,1384500.0,156370.0,1228130.0,,,4564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5174,,,,,194,2010,,181556.0,181556.0,80343.0,,,,,,,,,,,,15958.0,,15958.0,,,,,,,,,,,,,,,
5175,,,,,194,2011,,983542.0,983542.0,400664.0,,,,,,,,,,,,286303.0,6243.0,280060.0,,,,62.24,0.0,4.0,0.0,86632168.0,86632168.0,0.0,0.0,0.0,0.0,,
5176,,,,,194,2012,,1722490.0,1722490.0,920425.0,,,,,,,,,,,,586776.0,24788.0,561988.0,,,6.0,289.76,0.0,16.0,9363984.0,232575292.0,241939276.0,12.0,17878.0,0.0,17890.0,,
5177,,,,,194,2013,,1558862.0,1558862.0,1342119.0,,,,,,,,,,,,1478754.0,68754.0,1410000.0,,,177.0,449.9200000000001,0.0,34.0,13679454.0,500703306.0,514382760.0,354.0,14908.0,0.0,15262.0,,
5178,,,,,194,2014,,3950895.0,3935455.0,2461985.0,,,,,,,,,,,,2497567.0,347198.0,2150369.0,,,,828.26,0.0,72.0,27048066.0,933815994.0,960864060.0,0.0,38342.0,0.0,38342.0,,
5179,,,,,194,2015,,4969864.0,4969864.0,3088466.0,,,,,,,,,,,,7994005.0,2083348.0,5910657.0,,,17342.0,1141.72,0.0,144.0,41572556.0,1381501664.0,1423074220.0,34684.0,415490.0,0.0,450174.0,,
5180,,,,,194,2016,,6928394.0,6816657.0,3871353.0,,,,,,,,,,,,10081472.0,2464194.0,7617278.0,,,26931.0,1237.18,8.66,184.0,50206650.0,1545518052.0,1595724702.0,53862.0,661834.0,0.0,715696.0,,
5181,,,,,194,2017,,8066620.0,7827428.0,4603395.0,,,,,,,,,,,,20805534.0,3236147.0,17569387.0,,,104056.0,1435.12,28.56,222.0,70205094.0,1900359950.0,1970565044.0,208112.0,1156444.0,0.0,1364556.0,,
5182,,,,,194,2018,,12591615.0,12188773.0,5760277.0,,,,,,,,,,,,24883529.0,3412284.0,21471245.0,,,141889.0,1783.44,32.66,276.0,85020450.0,2448609014.0,2533629464.0,283778.0,307258.0,0.0,591036.0,0.0,0.0
5183,,,,,194,2019,,10537706.0,9865651.0,6871442.0,,,,,,,,,,,,29872292.0,5821911.0,24050381.0,,,129145.0,2265.4,32.66,364.0,110435830.0,3285096440.0,3395532270.0,258290.0,1308264.0,0.0,1566554.0,,
5184,,,,,194,2020,,16433722.0,15595789.0,8427556.0,,,,,,,,,,,,27167623.0,3456449.0,23711174.0,,,159074.0,2676.5,33.04,452.0,136220670.0,4184197192.0,4320417862.0,318150.0,1277840.0,0.0,1595990.0,,
5185,,,,,195,2010,,149744.0,149744.0,64480.0,,,,,,,,,,,,26925.0,,26925.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5186,,,,,195,2011,,351371.0,351371.0,153882.0,,,,,,,,,,,,97034.0,,97034.0,,,,57.14,0.0,2.0,0.0,25085934.0,25085934.0,0.0,0.0,0.0,0.0,,
5187,,,,,195,2012,,722193.0,722193.0,388980.0,,,,,,,,,,,,269967.0,14627.0,255340.0,,,6.0,182.38,0.0,10.0,0.0,119311718.0,119311718.0,12.0,27030.0,0.0,27042.0,,
5188,,,,,195,2013,,734270.0,734270.0,561302.0,,,,,,,,,,,,520866.0,77528.0,443338.0,,,,426.96,0.0,32.0,10566228.0,361585020.0,372151248.0,0.0,109704.0,0.0,109704.0,,
5189,,,,,195,2014,,1450737.0,1436697.0,929534.0,,,,,,,,,,,,764804.0,78970.0,685834.0,,,,523.84,0.0,42.0,11308936.0,486530940.0,497839876.0,0.0,51766.0,0.0,51766.0,,
5190,,,,,195,2015,,1596498.0,1596498.0,999910.0,,,,,,,,,,,,2568852.0,897473.0,1671379.0,,,45638.0,702.28,0.0,54.0,15053422.0,642716116.0,657769538.0,91276.0,205550.0,0.0,0.0,,
5191,,,,,195,2016,,2261480.0,2218504.0,1280840.0,,,,,,,,,,,,3526172.0,1245879.0,2280293.0,,,11885.0,1019.82,0.0,72.0,28482658.0,989520520.0,1018003178.0,23770.0,680712.0,0.0,704482.0,,
5192,,,,,195,2017,,2634355.0,2575034.0,1708029.0,,,,,,,,,,,,8931259.0,1895891.0,7035368.0,,,50670.0,1383.52,0.86,94.0,55033500.0,1311133498.0,1366166998.0,101340.0,785938.0,0.0,887278.0,,
5193,,,,,195,2018,,4371946.0,4057421.0,2007591.0,,,,,,,,,,,,10001291.0,2004146.0,7997145.0,,,207528.0,1515.02,0.86,104.0,50841054.0,1462864024.0,1513705078.0,415056.0,1641042.0,0.0,2056098.0,,
5194,,,,,195,2019,,3460885.0,3319018.0,2189633.0,,,,,,,,,,,,11014214.0,2113383.0,8900831.0,,,178249.0,1629.96,0.86,128.0,48762694.0,1568894016.0,1617656710.0,356498.0,1701868.0,0.0,2058366.0,,
5195,,,,,195,2020,,4799918.0,4677265.0,2516048.0,,,,,,,,,,,,10846208.0,2884953.0,7961255.0,,,107956.0,1775.98,0.86,126.0,39159522.0,1697331990.0,1736491512.0,215912.0,3097128.0,0.0,3313040.0,,
5196,,,,,196,2010,,134462.0,134462.0,42364.0,,,,,,,,,,,,8890.0,,8890.0,,,,,,,,,,,,,,,
5197,,,,,196,2011,,234028.0,234028.0,98319.0,,,,,,,,,,,,54344.0,,54344.0,,,,,,,,,,,,,,,
5198,,,,,196,2012,,462999.0,462999.0,106849.0,,,,,,,,,,,,150713.0,,150713.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5199,,,,,196,2013,,289933.0,289933.0,138491.0,,,,,,,,,,,,86802.0,2.0,86800.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5200,,,,,196,2014,,170218.0,156864.0,66522.0,,,,,,,,,,,,24106.0,19.0,24087.0,,,,,,,,,,,,,,,
5201,,,,,196,2015,,131671.0,131671.0,62939.0,,,,,,,,,,,,6824.0,,6824.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5202,,,,,196,2016,,138040.0,138040.0,58968.0,,,,,,,,,,,,6270.0,2.0,6268.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5203,,,,,196,2017,,75933.0,75933.0,49841.0,,,,,,,,,,,,9275.0,243.0,9032.0,,,,,,,,,,,,,,,
5204,,,,,196,2018,,103468.0,103468.0,67572.0,,,,,,,,,,,,834.0,125.0,709.0,,,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5205,,,,,196,2019,,95277.0,95277.0,62093.0,,,,,,,,,,,,1906.0,342.0,1564.0,,,25.0,,,,,,,,,,,,
5206,,,,,196,2020,,79770.0,79770.0,51677.0,,,,,,,,,,,,16772.0,75.0,16697.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5207,,,,,197,2010,,188167.0,188167.0,91583.0,,,,,,,,,,,,45670.0,,45670.0,,,,,,,,,,,,,,,
5208,,,,,197,2011,,278781.0,278781.0,114239.0,,,,,,,,,,,,47043.0,,47043.0,,,,,,,,,,,,,,,
5209,,,,,197,2012,,135516.0,135516.0,49852.0,,,,,,,,,,,,33337.0,,33337.0,,,,,,,,,,,,,,,
5210,,,,,197,2013,,192511.0,192511.0,110165.0,,,,,,,,,,,,33631.0,455.0,33176.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5211,,,,,197,2014,,767313.0,753844.0,330400.0,,,,,,,,,,,,122565.0,29510.0,93055.0,,,,0.54,0.0,2.0,41388.0,1425218.0,1466606.0,0.0,34.0,0.0,34.0,,
5212,,,,,197,2015,,1374758.0,1374758.0,757289.0,,,,,,,,,,,,1996974.0,459196.0,1537778.0,,,3418.0,22.5,0.0,20.0,410614.0,59802888.0,60213502.0,6836.0,13908.0,0.0,20744.0,,
5213,,,,,197,2016,,2054139.0,2054139.0,1081530.0,,,,,,,,,,,,3800749.0,757705.0,3043044.0,,,3300.0,138.26,0.0,48.0,1322966.0,370758530.0,372081496.0,6600.0,3516.0,0.0,10116.0,,
5214,,,,,197,2017,,2419006.0,2416324.0,1465222.0,,,,,,,,,,,,8434294.0,1083053.0,7351241.0,,,66229.0,224.82,0.0,120.0,8434084.0,571219074.0,579653158.0,132458.0,21032.0,0.0,153490.0,,
5215,,,,,197,2018,,4232028.0,4226201.0,2094600.0,,,,,,,,,,,,10973896.0,1286678.0,9687218.0,,,56535.0,279.68,0.0,152.0,10087500.0,695356870.0,705444370.0,113070.0,213920.0,0.0,326990.0,,
5216,,,,,197,2019,,2952987.0,2949253.0,2503810.0,,,,,,,,,,,,14766740.0,2364456.0,12402284.0,,,34191.0,381.0,0.0,192.0,30521926.0,995518692.0,1026040618.0,68382.0,1798330.0,0.0,1866712.0,,
5217,,,,,197,2020,,5738117.0,5739154.0,3193601.0,,,,,,,,,,,,12777562.0,798295.0,11979267.0,,,43083.0,473.12,0.0,198.0,42187458.0,1281470258.0,1323657716.0,86166.0,-1077080.0,0.0,-990914.0,,
5218,,,,,198,2009,2376838.0,63819202.0,56715666.0,16795640.0,50980689.0,21142507.0,1394525.0,309026.0,216442.0,13846020.0,3431797.0,91723.0,569274.0,324010.0,29838182.0,116698488.0,8282097.0,108416391.0,555288.0,3464699.0,649468.0,12437.97,688.6800000000001,759.0,76749026.0,934086536.0,1010835562.0,1298936.0,6072958.0,0.0,7371894.0,,
5219,,,,,198,2010,2294563.0,58195849.0,50416428.0,16301385.0,80237589.0,19854657.0,1088469.0,364292.0,188910.0,14149215.0,2413930.0,113483.0,517619.0,270385.0,60382932.0,126383742.0,7655465.0,118728277.0,589373.0,2365229.0,255335.0,12311.400000000001,681.5999999999999,738.0,79609816.0,928571842.0,1008181658.0,510670.0,5611222.0,0.0,6121892.0,,
5220,,,,,198,2011,2134577.0,50591543.0,42193122.0,14033590.0,61301509.0,23180270.0,1222069.0,332906.0,152892.0,17707469.0,2403840.0,68925.0,399253.0,119121.0,38121239.0,130370245.0,9013351.0,121356894.0,631154.0,3954114.0,279998.0,12049.05,681.5999999999999,738.0,80010838.0,988345862.0,1068356700.0,559996.0,5443102.0,0.0,6003098.0,,
5221,,,,,198,2012,1999073.0,41160816.0,33756829.0,14810636.0,57054141.0,22437396.0,1067975.0,232265.0,267293.0,17201183.0,2371907.0,67185.0,454515.0,78061.0,34616745.0,143883597.0,6772248.0,137111349.0,769967.0,1601676.0,197336.0,12068.400000000001,681.5999999999999,741.0,79898922.0,1026270220.0,1106169142.0,394672.0,6015526.0,0.0,6410198.0,,
5222,,,,,198,2013,2279889.0,43644396.0,35506609.0,21018413.0,62071201.0,23765438.0,1051877.0,210243.0,251405.0,18482298.0,2408940.0,19548.0,733085.0,37409.0,38305763.0,159142714.0,7780836.0,151361878.0,820636.0,2704490.0,336534.0,12072.69,681.5999999999999,744.0,81268316.0,1157635282.0,1238903598.0,673068.0,6740502.0,0.0,7413570.0,,
5223,,,,,198,2014,2403949.0,47219790.0,37146550.0,21580577.0,69233656.0,27377253.0,1208057.0,252300.0,263885.0,21782109.0,2432611.0,11847.0,887596.0,29987.0,41856403.0,219095421.0,9672586.0,209422835.0,840852.0,6201980.0,352705.0,12092.67,681.6,753.0,82139822.0,1325002138.0,1407141960.0,705454.0,10803252.0,0.0,11508706.0,,
5224,,,,,198,2015,2345972.0,52016540.0,38234327.0,21727876.0,77322456.0,30798141.0,1398169.0,338801.0,317612.0,24513323.0,1596984.0,18737.0,1363205.0,19425.0,46524315.0,242609419.0,10849332.0,231760087.0,859904.0,5734084.0,191452.0,12087.48,681.6,783.0,91580360.0,1565632474.0,1657212834.0,382860.0,12794348.0,0.0,13177208.0,,
5225,,,,,198,2016,2362696.0,47241815.0,36012396.0,21291470.0,68675348.0,27366445.0,1237406.0,363574.0,323702.0,21139035.0,1906831.0,9874.0,1545914.0,24015.0,41308903.0,258551413.0,10026286.0,248525127.0,968429.0,4170110.0,236999.0,12261.45,681.5999999999999,807.0,101805428.0,1688053108.0,1789858536.0,473998.0,9795498.0,0.0,10269496.0,,
5226,,,,,205,1995,780173.0,56377157.0,53606192.0,16724772.0,22735386.0,13036487.0,106136.0,62851.0,-211440.0,8943015.0,1546948.0,945381.0,868201.0,457370.0,9698899.0,10907499.0,3730226.0,7177273.0,767562.0,1793376.0,17691.0,6490.58,425.22,338.0,42425194.0,330941934.0,373367128.0,35382.0,4641248.0,0.0,4676630.0,1413867.0,40669065.0
5227,,,,,213,1999,,340410.0,293628.0,,,,,,,,,,,,,1064642.0,234134.0,830508.0,,,899.0,358.48,6.0,6.0,1502694.0,28374876.0,29877570.0,662998.0,317832.0,0.0,980830.0,0.0,0.0
5228,,,,,213,2000,,246034.0,223182.0,,,,,,,,,,,,,1120221.0,472472.0,647749.0,,,10283.0,358.48,6.0,6.0,1502694.0,28374876.0,29877570.0,241586.0,391206.0,0.0,632792.0,0.0,0.0
5229,,,,,213,2001,,268745.0,257233.0,,,,,,,,,,,,,1136315.0,509820.0,626495.0,,,6840.0,357.42,6.0,6.0,1505896.0,29932664.0,31438560.0,214172.0,322624.0,0.0,536796.0,,
5230,,,,,213,2002,,210974.0,204300.0,,,,,,,,,,,,,1396796.0,774834.0,621962.0,,,23619.0,357.42,6.0,6.0,1505896.0,29932664.0,31438560.0,284610.0,498492.0,0.0,783102.0,,
5231,,,,,213,2003,,91882.0,85970.0,,,,,,,,,,,,,1023970.0,452099.0,571871.0,,,17388.0,357.42,6.0,6.0,1507720.0,29950176.0,31457896.0,372986.0,459384.0,0.0,832370.0,,
5232,,,,,213,2004,,68355.0,68355.0,7587.0,,,,,,,,,,,,1057637.0,84490.0,973147.0,,,445.0,357.42,6.0,6.0,1507720.0,29950224.0,31457944.0,821358.0,0.0,56606.0,877964.0,,
5233,,,,,213,2005,,109054.0,109054.0,,,,,,,,,,,,,1134504.0,7583.0,1126921.0,,,,357.42,6.0,6.0,1507720.0,29950224.0,31457944.0,1774522.0,0.0,0.0,1774522.0,,
5234,,,,,213,2006,,109017.0,109017.0,,,,,,,,,,,,,980081.0,81522.0,898559.0,,,4845.0,357.42,6.0,6.0,1507720.0,29950224.0,31457944.0,384352.0,89262.0,0.0,473614.0,,
5235,,,,,213,2007,,164389.0,164389.0,,,,,,,,,,,,,979001.0,404309.0,574692.0,,,52358.0,357.42,6.0,6.0,1507720.0,29950224.0,31457944.0,104716.0,459198.0,0.0,563914.0,,
5236,,,,,213,2008,,268493.0,268493.0,,,,,,,,,,,,,919856.0,476950.0,442906.0,,,31560.0,357.42,6.0,6.0,1495520.0,30019000.0,31514520.0,63120.0,302140.0,0.0,365260.0,0.0,0.0
5237,,,,,213,2009,,216495.0,216495.0,,,,,,,,,,,,,972851.0,522708.0,450143.0,,,97132.0,357.42,6.0,6.0,1495520.0,30665192.0,32160712.0,194264.0,440294.0,0.0,634558.0,0.0,0.0
5238,,,,,213,2010,,319611.0,319611.0,,,,,,,,,,,,,835680.0,414469.0,421211.0,,,65488.0,356.2,6.0,6.0,1493834.0,30716136.0,32209970.0,130976.0,440612.0,0.0,571588.0,0.0,0.0
5239,,,,,213,2011,,173204.0,173204.0,,,,,,,,,,,,,986714.0,527908.0,458806.0,,,60120.0,356.2,6.0,6.0,1493834.0,31206668.0,32700502.0,120240.0,425000.0,0.0,545240.0,0.0,0.0
5240,,,,,213,2012,,94056.0,94056.0,,,,,,,,,,,,,732079.0,341531.0,390548.0,,,50769.0,363.82,6.0,6.0,1493834.0,37919496.0,39413330.0,0.0,0.0,0.0,0.0,0.0,0.0
5241,,,,,213,2013,,98818.0,98818.0,,,,,,,,,,,,,1611993.0,1097153.0,514840.0,,,203694.0,357.88,6.0,8.0,1038248.0,45859984.0,46898232.0,0.0,0.0,0.0,0.0,0.0,0.0
